home_team_id,home_team_name,home_team_gender,home_team_group,managers
213,Sevilla,male,,"[{'id': 234, 'name': 'Pablo Javier Machín Díez', 'nickname': 'Pablo Machín', 'dob': '1975-04-07', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"[{'id': 767, 'name': 'Gaizka Garitano Aguirre', 'nickname': 'Gaizka Garitano', 'dob': '1975-07-09', 'country': {'id': 214, 'name': 'Spain'}}]"
211,Girona,male,,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]"
206,Deportivo Alavés,male,,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]"
221,Levante UD,male,,"[{'id': 219, 'name': 'Francisco José López Fernández', 'nickname': 'Paco López', 'dob': '1967-09-19', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]"
220,Real Madrid,male,,"[{'id': 25, 'name': 'Santiago Hernán Solari Poggio', 'nickname': 'Santiago Solari', 'dob': '1976-10-07', 'country': {'id': 11, 'name': 'Argentina'}}]"
901,Real Valladolid,male,,"[{'id': 576, 'name': 'Sergio González Soriano', 'nickname': 'Sergio', 'dob': '1976-11-10', 'country': {'id': 214, 'name': 'Spain'}}]"
221,Levante UD,male,,"[{'id': 4988, 'name': 'Abel Resino Gómez', 'nickname': None, 'dob': '1960-02-02', 'country': {'id': 214, 'name': 'Spain'}}]"
1230,Real Murcia CF,male,,"[{'id': 4993, 'name': 'Javier Clemente Lazaro', 'nickname': 'Javier Clemente', 'dob': '1950-03-12', 'country': {'id': 214, 'name': 'Spain'}}]"
1217,Racing Santander,male,,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"[{'id': 4991, 'name': 'Michael Laudrup', 'nickname': None, 'dob': '1964-06-15', 'country': {'id': 61, 'name': 'Denmark'}}]"
214,Espanyol,male,,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"[{'id': 1621, 'name': 'Manuel Enrique Jiménez Jiménez', 'nickname': 'Manolo Jiménez', 'dob': '1964-01-26', 'country': {'id': 214, 'name': 'Spain'}}]"
395,Real Zaragoza,male,,"[{'id': 4992, 'name': 'Javier Iruretagoyena Amiano', 'nickname': 'Javier Irureta', 'dob': '1948-04-01', 'country': {'id': 214, 'name': 'Spain'}}]"
1220,Recreativo Huelva,male,,"[{'id': 5047, 'name': 'Manuel Zambrano Díaz', 'nickname': None, 'dob': '1960-03-08', 'country': {'id': 214, 'name': 'Spain'}}]"
220,Real Madrid,male,,"[{'id': 4986, 'name': 'Bernd Schuster', 'nickname': None, 'dob': '1959-12-22', 'country': {'id': 85, 'name': 'Germany'}}]"
207,Valencia,male,,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]"
223,Málaga,male,,"[{'id': 4989, 'name': 'Antonio Tapia Flores', 'nickname': 'Antonio Tapia', 'dob': '1959-11-13', 'country': {'id': 214, 'name': 'Spain'}}]"
1217,Racing Santander,male,,"[{'id': 2, 'name': 'Juan Ramón López Muñiz', 'nickname': 'Juan Muñiz', 'dob': '1968-11-02', 'country': {'id': 214, 'name': 'Spain'}}]"
216,Getafe,male,,"[{'id': 5042, 'name': 'Víctor Muñoz Manrique', 'nickname': 'Víctor Muñoz', 'dob': '1957-03-15', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"[{'id': 4956, 'name': 'Francisco Chaparro Jara', 'nickname': 'Paco Chaparro', 'dob': '1942-11-30', 'country': {'id': 214, 'name': 'Spain'}}]"
212,Atlético Madrid,male,,"[{'id': 4988, 'name': 'Abel Resino Gómez', 'nickname': None, 'dob': '1960-02-02', 'country': {'id': 214, 'name': 'Spain'}}]"
220,Real Madrid,male,,"[{'id': 3899, 'name': 'Juan de la Cruz Ramos Cano', 'nickname': 'Juande Ramos', 'dob': '1954-09-25', 'country': {'id': 214, 'name': 'Spain'}}]"
444,CD Numancia de Soria,male,,"[{'id': 5041, 'name': 'Sergije Krešić Juric', 'nickname': None, 'dob': '1946-11-29', 'country': {'id': 56, 'name': 'Croatia'}}]"
403,Almería,male,,
1220,Recreativo Huelva,male,,"[{'id': 1612, 'name': 'Luis Lucas Alcaraz González', 'nickname': 'Lucas Alcaraz', 'dob': '1966-06-21', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"[{'id': 4981, 'name': 'Bartolomé Márquez López', 'nickname': 'Tintín Márquez', 'dob': '1962-01-07', 'country': {'id': 214, 'name': 'Spain'}}]"
217,Barcelona,male,,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]"
209,Celta Vigo,male,,"[{'id': 430, 'name': 'Óscar García Junyent', 'nickname': 'Óscar García', 'dob': '1973-04-26', 'country': {'id': 214, 'name': 'Spain'}}]"
210,Real Sociedad,male,,"[{'id': 85, 'name': 'Imanol Alguacil Barrenetxea', 'nickname': 'Imanol Alguacil', 'dob': '1971-07-04', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"[{'id': 3580, 'name': 'Albert Celades López', 'nickname': 'Albert Celades', 'dob': '1975-09-29', 'country': {'id': 214, 'name': 'Spain'}}]"
206,Deportivo Alavés,male,,"[{'id': 2, 'name': 'Juan Ramón López Muñiz', 'nickname': 'Juan Muñiz', 'dob': '1968-11-02', 'country': {'id': 214, 'name': 'Spain'}}]"
1043,Mallorca,male,,"[{'id': 1603, 'name': 'Vicente Moreno Peris', 'nickname': 'Vicente Moreno', 'dob': '1974-10-26', 'country': {'id': 214, 'name': 'Spain'}}]"
214,Espanyol,male,,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]"
213,Sevilla,male,,"[{'id': 741, 'name': 'Julen Lopetegui Argote', 'nickname': 'Julen Lopetegui', 'dob': '1966-08-28', 'country': {'id': 214, 'name': 'Spain'}}]"
218,Real Betis,male,,"[{'id': 677, 'name': 'Joan Francesc Ferrer Sicilia', 'nickname': 'Rubí', 'dob': '1970-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
1049,Granada,male,,"[{'id': 1597, 'name': 'Diego Martínez Penas', 'nickname': None, 'dob': '1980-12-16', 'country': {'id': 214, 'name': 'Spain'}}]"
205,Leganés,male,,"[{'id': 3196, 'name': 'Javier Aguirre Onaindía', 'nickname': 'Javier Aguirre', 'dob': '1958-12-01', 'country': {'id': 147, 'name': 'Mexico'}}]"
206,Deportivo Alavés,male,,"[{'id': 234, 'name': 'Pablo Javier Machín Díez', 'nickname': 'Pablo Machín', 'dob': '1975-04-07', 'country': {'id': 214, 'name': 'Spain'}}]"
217,Barcelona,male,,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]"
218,Real Betis,male,,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]"
422,Osasuna,male,,"[{'id': 1592, 'name': 'Jagoba Arrasate Elustondo', 'nickname': 'Jagoba Arrasate', 'dob': '1978-04-22', 'country': {'id': 214, 'name': 'Spain'}}]"
902,Huesca,male,,"[{'id': 766, 'name': 'Miguel Ángel Sánchez Muñoz', 'nickname': 'Míchel', 'dob': '1975-10-30', 'country': {'id': 214, 'name': 'Spain'}}]"
207,Valencia,male,,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]"
552,Cádiz,male,,"[{'id': 1598, 'name': 'Álvaro Cervera Díaz', 'nickname': 'Álvaro Cervera', 'dob': '1965-09-20', 'country': {'id': 214, 'name': 'Spain'}}]"
215,Athletic Club,male,,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]"
222,Villarreal,male,,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]"
2735,NY Cosmos,male,,
228,Atalanta,male,,"[{'id': 3567, 'name': 'Edoardo Reja', 'nickname': None, 'dob': '1945-10-10', 'country': {'id': 112, 'name': 'Italy'}}]"
291,Frosinone,male,,"[{'id': 3282, 'name': 'Roberto Stellone', 'nickname': None, 'dob': '1977-07-22', 'country': {'id': 112, 'name': 'Italy'}}]"
230,Udinese,male,,"[{'id': 1003077, 'name': 'Luigi De Canio', 'nickname': None, 'dob': '1957-09-26', 'country': {'id': 112, 'name': 'Italy'}}]"
241,Torino,male,,"[{'id': 710, 'name': 'Gian Piero Ventura\t', 'nickname': None, 'dob': '1948-01-14', 'country': {'id': 112, 'name': 'Italy'}}]"
238,Inter Milan,male,,"[{'id': 2997, 'name': 'Roberto Mancini', 'nickname': None, 'dob': '1964-11-27', 'country': {'id': 112, 'name': 'Italy'}}]"
236,Lazio,male,,"[{'id': 384, 'name': 'Simone Inzaghi', 'nickname': None, 'dob': '1976-04-05', 'country': {'id': 112, 'name': 'Italy'}}]"
229,AS Roma,male,,"[{'id': 265, 'name': 'Rudi Garcia', 'nickname': None, 'dob': '1964-02-20', 'country': {'id': 78, 'name': 'France'}}]"
236,Lazio,male,,"[{'id': 436, 'name': 'Stefano Pioli', 'nickname': None, 'dob': '1965-10-20', 'country': {'id': 112, 'name': 'Italy'}}]"
232,Sassuolo,male,,"[{'id': 107, 'name': 'Eusebio Di Francesco', 'nickname': None, 'dob': '1969-09-08', 'country': {'id': 112, 'name': 'Italy'}}]"
243,AC Milan,male,,"[{'id': 379, 'name': 'Siniša Mihajlović', 'nickname': None, 'dob': '1969-02-20', 'country': {'id': 203, 'name': 'Serbia'}}]"
234,Sampdoria,male,,"[{'id': 232, 'name': 'Vincenzo Montella', 'nickname': None, 'dob': '1974-06-18', 'country': {'id': 112, 'name': 'Italy'}}]"
227,Napoli,male,,"[{'id': 388, 'name': 'Maurizio Sarri', 'nickname': None, 'dob': '1959-01-10', 'country': {'id': 112, 'name': 'Italy'}}]"
224,Juventus,male,,"[{'id': 181, 'name': 'Massimiliano Allegri', 'nickname': None, 'dob': '1967-08-11', 'country': {'id': 112, 'name': 'Italy'}}]"
226,Hellas Verona,male,,"[{'id': 664, 'name': 'Luigi Delneri', 'nickname': None, 'dob': '1950-08-23', 'country': {'id': 112, 'name': 'Italy'}}]"
240,Bologna,male,,"[{'id': 136, 'name': 'Roberto Donadoni', 'nickname': None, 'dob': '1963-09-09', 'country': {'id': 112, 'name': 'Italy'}}]"
2256,Palermo,male,,"[{'id': 102, 'name': 'Giuseppe Iachini', 'nickname': None, 'dob': '1964-05-07', 'country': {'id': 112, 'name': 'Italy'}}]"
230,Udinese,male,,"[{'id': 1000693, 'name': 'Stefano Colantuono', 'nickname': None, 'dob': '1962-10-23', 'country': {'id': 112, 'name': 'Italy'}}]"
240,Bologna,male,,"[{'id': 5445, 'name': 'Delio Rossi', 'nickname': None, 'dob': '1960-01-26', 'country': {'id': 112, 'name': 'Italy'}}]"
239,Fiorentina,male,,"[{'id': 1798, 'name': 'Paulo Manuel Carvalho de Sousa', 'nickname': 'Paulo Sousa', 'dob': '1970-08-30', 'country': {'id': 183, 'name': 'Portugal'}}]"
243,AC Milan,male,,"[{'id': 4424, 'name': 'Cristian Brocchi', 'nickname': None, 'dob': '1976-01-30', 'country': {'id': 112, 'name': 'Italy'}}]"
229,AS Roma,male,,"[{'id': 399, 'name': 'Luciano Spalletti', 'nickname': None, 'dob': '1959-03-07', 'country': {'id': 112, 'name': 'Italy'}}]"
2256,Palermo,male,,"[{'id': 625, 'name': 'Davide Ballardini', 'nickname': None, 'dob': '1964-01-06', 'country': {'id': 112, 'name': 'Italy'}}]"
233,Genoa,male,,"[{'id': 402, 'name': 'Gian Piero Gasperini', 'nickname': None, 'dob': '1958-01-26', 'country': {'id': 112, 'name': 'Italy'}}]"
290,Empoli,male,,"[{'id': 605, 'name': 'Marco Giampaolo', 'nickname': None, 'dob': '1967-08-02', 'country': {'id': 112, 'name': 'Italy'}}]"
2256,Palermo,male,,"[{'id': 1002925, 'name': 'Walter Novellino', 'nickname': None, 'dob': '1953-06-04', 'country': {'id': 112, 'name': 'Italy'}}]"
1683,Carpi,male,,"[{'id': 4149, 'name': 'Fabrizio Castori', 'nickname': None, 'dob': '1954-07-11', 'country': {'id': 112, 'name': 'Italy'}}]"
231,Chievo,male,,"[{'id': 114, 'name': 'Rolando Maran', 'nickname': None, 'dob': '1963-07-14', 'country': {'id': 112, 'name': 'Italy'}}]"
2256,Palermo,male,,"[{'id': 1002924, 'name': 'Giovanni Bosi', 'nickname': None, 'dob': None, 'country': {'id': 112, 'name': 'Italy'}}]"
2256,Palermo,male,,
226,Hellas Verona,male,,"[{'id': 4071, 'name': 'Andrea Mandorlini', 'nickname': None, 'dob': '1960-07-17', 'country': {'id': 112, 'name': 'Italy'}}]"
2256,Palermo,male,,"[{'id': 4159, 'name': 'Giovanni Tedesco', 'nickname': None, 'dob': '1972-05-13', 'country': {'id': 112, 'name': 'Italy'}}]"
234,Sampdoria,male,,"[{'id': 273, 'name': 'Walter Zenga', 'nickname': None, 'dob': '1960-04-28', 'country': {'id': 112, 'name': 'Italy'}}]"
1683,Carpi,male,,"[{'id': 484, 'name': 'Giuseppe Sannino', 'nickname': None, 'dob': '1957-04-30', 'country': {'id': 112, 'name': 'Italy'}}]"
226,Hellas Verona,male,,"[{'id': 1002096, 'name': 'Rafael Márquez Álvarez', 'nickname': None, 'dob': '1979-02-13', 'country': {'id': 147, 'name': 'Mexico'}}, {'id': 4071, 'name': 'Andrea Mandorlini', 'nickname': None, 'dob': '1960-07-17', 'country': {'id': 112, 'name': 'Italy'}}]"
224,Juventus,male,,"[{'id': 1003285, 'name': 'Rino Marchesi', 'nickname': None, 'dob': None, 'country': {'id': 112, 'name': 'Italy'}}]"
7289,Hyderabad,male,,"[{'id': 503, 'name': 'Manuel Márquez Roca', 'nickname': 'Manolo Márquez', 'dob': '1968-09-07', 'country': {'id': 214, 'name': 'Spain'}}]"
7283,Kerala Blasters,male,,"[{'id': 1000614, 'name': 'Ivan Vukomanović', 'nickname': None, 'dob': '1977-06-19', 'country': {'id': 203, 'name': 'Serbia'}}]"
7282,ATK Mohun Bagan,male,,"[{'id': 2815, 'name': 'Juan Ferrando Fenol', 'nickname': 'Juan Ferrando', 'dob': '1981-01-02', 'country': {'id': 214, 'name': 'Spain'}}]"
2021,Jamshedpur,male,,"[{'id': 1000617, 'name': 'Owen Columba Coyle', 'nickname': None, 'dob': '1966-07-14', 'country': {'id': 201, 'name': 'Scotland'}}]"
7286,East Bengal,male,,"[{'id': 1000962, 'name': 'Mario Rivera Campesino', 'nickname': 'Mario Rivera', 'dob': '1977-08-13', 'country': {'id': 214, 'name': 'Spain'}}]"
7288,Goa,male,,"[{'id': 1000942, 'name': 'Derrick Pereira', 'nickname': None, 'dob': '1962-03-16', 'country': {'id': 105, 'name': 'India'}}]"
7290,Chennaiyin,male,,"[{'id': 1001087, 'name': 'Syed Sabir Pasha', 'nickname': None, 'dob': '1972-11-05', 'country': {'id': 105, 'name': 'India'}}]"
7284,Bengaluru,male,,"[{'id': 1000615, 'name': 'Marco Pezzaiuoli', 'nickname': None, 'dob': '1968-11-16', 'country': {'id': 85, 'name': 'Germany'}}]"
7285,NorthEast United,male,,"[{'id': 1000616, 'name': 'Khalid Ahmed Jamil', 'nickname': None, 'dob': '1977-04-21', 'country': {'id': 105, 'name': 'India'}}]"
7291,Odisha,male,,"[{'id': 1000992, 'name': 'Joaquín García', 'nickname': None, 'dob': None, 'country': {'id': 214, 'name': 'Spain'}}]"
7287,Mumbai City,male,,"[{'id': 1000803, 'name': 'Des Buckingham', 'nickname': None, 'dob': '1985-02-07', 'country': {'id': 68, 'name': 'England'}}]"
7290,Chennaiyin,male,,"[{'id': 1000842, 'name': 'Božidar Bandović', 'nickname': None, 'dob': '1969-08-30', 'country': {'id': 203, 'name': 'Serbia'}}]"
7291,Odisha,male,,"[{'id': 3554, 'name': 'Francisco Ramírez González', 'nickname': 'Kiko Ramírez', 'dob': '1970-07-14', 'country': {'id': 214, 'name': 'Spain'}}]"
7282,ATK Mohun Bagan,male,,"[{'id': 1000613, 'name': 'Antonio López Habas', 'nickname': 'Antonio López', 'dob': '1957-05-28', 'country': {'id': 214, 'name': 'Spain'}}]"
7288,Goa,male,,"[{'id': 2815, 'name': 'Juan Ferrando Fenol', 'nickname': 'Juan Ferrando', 'dob': '1981-01-02', 'country': {'id': 214, 'name': 'Spain'}}]"
7286,East Bengal,male,,"[{'id': 1000817, 'name': 'José Manuel Díaz Fernández', 'nickname': 'Manolo Díaz', 'dob': '1968-08-30', 'country': {'id': 214, 'name': 'Spain'}}]"
9763,Argentina U20,male,,"[{'id': 1001759, 'name': 'César Luis Menotti', 'nickname': None, 'dob': '1938-11-05', 'country': {'id': 11, 'name': 'Argentina'}}]"
169,Bayern Munich,male,,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]"
169,Bayern Munich,male,,"[{'id': 444, 'name': 'Josef Heynckes', 'nickname': None, 'dob': '1945-05-09', 'country': {'id': 85, 'name': 'Germany'}}]"
180,Borussia Dortmund,male,,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]"
806,Ajax,male,,"[{'id': 1003270, 'name': 'Rinus Michels', 'nickname': None, 'dob': '1928-02-09', 'country': {'id': 160, 'name': 'Netherlands'}}]"
806,Ajax,male,,"[{'id': 1001760, 'name': 'Ștefan Kovács', 'nickname': None, 'dob': '1920-10-02', 'country': {'id': 187, 'name': 'Romania'}}]"
243,AC Milan,male,,
243,AC Milan,male,,"[{'id': 414, 'name': 'Carlo Ancelotti', 'nickname': None, 'dob': '1959-06-10', 'country': {'id': 112, 'name': 'Italy'}}]"
38,Tottenham Hotspur,male,,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]"
129,AS Monaco,male,,
806,Ajax,male,,
22,Leicester City,male,,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]"
27,West Bromwich Albion,male,,"[{'id': 300, 'name': 'Tony Pulis', 'nickname': None, 'dob': '1958-01-16', 'country': {'id': 249, 'name': 'Wales'}}]"
37,Newcastle United,male,,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]"
29,Everton,male,,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]"
31,Crystal Palace,male,,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]"
1,Arsenal,male,,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]"
41,Sunderland,male,,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]"
59,Aston Villa,male,,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]"
24,Liverpool,male,,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]"
30,Stoke City,male,,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]"
39,Manchester United,male,,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]"
28,AFC Bournemouth,male,,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]"
26,Swansea City,male,,"[{'id': 270, 'name': 'Garry Monk', 'nickname': None, 'dob': '1979-03-06', 'country': {'id': 68, 'name': 'England'}}]"
25,Southampton,male,,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]"
41,Sunderland,male,,"[{'id': 453, 'name': 'Dick Advocaat', 'nickname': None, 'dob': '1947-09-27', 'country': {'id': 160, 'name': 'Netherlands'}}]"
56,Norwich City,male,,"[{'id': 41, 'name': 'Alex Neil', 'nickname': None, 'dob': '1981-06-09', 'country': {'id': 201, 'name': 'Scotland'}}]"
33,Chelsea,male,,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': '1963-01-26', 'country': {'id': 183, 'name': 'Portugal'}}]"
23,Watford,male,,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]"
59,Aston Villa,male,,"[{'id': 5003, 'name': 'Tim Sherwood', 'nickname': None, 'dob': '1969-02-06', 'country': {'id': 68, 'name': 'England'}}]"
24,Liverpool,male,,"[{'id': 6, 'name': 'Brendan Rodgers', 'nickname': None, 'dob': '1973-01-26', 'country': {'id': 169, 'name': 'Northern Ireland'}}]"
36,Manchester City,male,,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]"
33,Chelsea,male,,"[{'id': 5019, 'name': 'Steve Holland', 'nickname': None, 'dob': '1970-04-30', 'country': {'id': 68, 'name': 'England'}}]"
40,West Ham United,male,,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]"
26,Swansea City,male,,"[{'id': 4711, 'name': 'Alan Curtis', 'nickname': None, 'dob': '1954-04-16', 'country': {'id': 249, 'name': 'Wales'}}]"
33,Chelsea,male,,"[{'id': 3608, 'name': 'Guus Hiddink', 'nickname': None, 'dob': '1946-11-08', 'country': {'id': 160, 'name': 'Netherlands'}}]"
26,Swansea City,male,,"[{'id': 3626, 'name': 'Francesco Guidolin', 'nickname': None, 'dob': '1955-10-03', 'country': {'id': 112, 'name': 'Italy'}}]"
37,Newcastle United,male,,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]"
59,Aston Villa,male,,"[{'id': 5020, 'name': 'Eric Black', 'nickname': None, 'dob': '1963-10-01', 'country': {'id': 201, 'name': 'Scotland'}}]"
29,Everton,male,,"[{'id': 689, 'name': 'David Unsworth', 'nickname': None, 'dob': '1973-10-16', 'country': {'id': 68, 'name': 'England'}}]"
26,Swansea City,male,,"[{'id': 4711, 'name': 'Alan Curtis', 'nickname': None, 'dob': '1954-04-16', 'country': {'id': 249, 'name': 'Wales'}}, {'id': 3626, 'name': 'Francesco Guidolin', 'nickname': None, 'dob': '1955-10-03', 'country': {'id': 112, 'name': 'Italy'}}]"
46,Wolverhampton Wanderers,male,,"[{'id': 3602, 'name': 'Dave Jones', 'nickname': None, 'dob': '1956-08-17', 'country': {'id': 68, 'name': 'England'}}]"
47,Middlesbrough,male,,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]"
101,Leeds United,male,,"[{'id': 3643, 'name': 'Peter Reid', 'nickname': None, 'dob': '1956-06-20', 'country': {'id': 68, 'name': 'England'}}]"
24,Liverpool,male,,
98,Blackburn Rovers,male,,"[{'id': 3548, 'name': 'Graeme Souness', 'nickname': None, 'dob': '1953-05-06', 'country': {'id': 201, 'name': 'Scotland'}}]"
59,Aston Villa,male,,"[{'id': 6094, 'name': ""David O''Leary"", 'nickname': None, 'dob': '1958-05-02', 'country': {'id': 109, 'name': 'Ireland'}}]"
39,Manchester United,male,,"[{'id': 790, 'name': 'Alex Ferguson', 'nickname': None, 'dob': '1941-12-31', 'country': {'id': 201, 'name': 'Scotland'}}]"
36,Manchester City,male,,"[{'id': 4202, 'name': 'Kevin Joseph Keegan', 'nickname': 'Kevin Keegan', 'dob': '1951-02-14', 'country': {'id': 68, 'name': 'England'}}]"
33,Chelsea,male,,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]"
38,Tottenham Hotspur,male,,"[{'id': 3533, 'name': 'David Pleat', 'nickname': None, 'dob': '1945-01-15', 'country': {'id': 68, 'name': 'England'}}]"
25,Southampton,male,,"[{'id': 3722, 'name': 'Gordon Strachan', 'nickname': None, 'dob': '1957-02-09', 'country': {'id': 201, 'name': 'Scotland'}}]"
54,Birmingham City,male,,"[{'id': 37, 'name': 'Steve Bruce', 'nickname': None, 'dob': '1960-12-31', 'country': {'id': 68, 'name': 'England'}}]"
1,Arsenal,male,,
328,Bolton Wanderers,male,,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]"
55,Fulham,male,,"[{'id': 403, 'name': 'Chris Coleman', 'nickname': 'Óscar Pareja', 'dob': '1970-06-10', 'country': {'id': 249, 'name': 'Wales'}}]"
105,Portsmouth,male,,"[{'id': 749, 'name': 'Harry Redknapp', 'nickname': None, 'dob': '1947-03-02', 'country': {'id': 68, 'name': 'England'}}]"
22,Leicester City,male,,"[{'id': 2974, 'name': 'Micky Adams', 'nickname': None, 'dob': '1961-11-08', 'country': {'id': 68, 'name': 'England'}}]"
29,Everton,male,,"[{'id': 86, 'name': 'David Moyes', 'nickname': None, 'dob': '1963-04-25', 'country': {'id': 201, 'name': 'Scotland'}}]"
75,Charlton Athletic,male,,"[{'id': 3407, 'name': 'Alan Curbishley', 'nickname': None, 'dob': '1957-11-08', 'country': {'id': 68, 'name': 'England'}}]"
37,Newcastle United,male,,"[{'id': 3404, 'name': 'Bobby Robson', 'nickname': None, 'dob': '1933-02-18', 'country': {'id': 68, 'name': 'England'}}]"
227,Napoli,male,,"[{'id': 1001756, 'name': 'Ottavio Bianchi', 'nickname': None, 'dob': '1943-10-06', 'country': {'id': 112, 'name': 'Italy'}}]"
227,Napoli,male,,
